data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2023-11-03 11:28:48.551921;220;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;Steven Weist;masculino;credito
2023-11-03 11:56:21.997851;221;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Andrew Mcneely;masculino;dinheiro
2023-11-03 16:24:47.915227;222;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;Sidney Knie;masculino;debito
2023-11-03 17:11:54.890047;223;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;James Miller;masculino;credito
2023-11-03 17:34:21.741429;224;Osasco;Lucas Lima;Smartphone 5G 128GB;Alice Nagle;feminino;debito
2023-11-04 09:26:16.364683;225;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Jolene Brown;feminino;credito
2023-11-04 10:58:19.446231;226;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Michael Engler;masculino;credito
2023-11-04 11:13:01.953910;227;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Robert Waldecker;masculino;boleto
2023-11-04 11:56:46.945075;228;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Bernard Powell;masculino;credito
2023-11-04 13:47:52.430253;229;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Edgar Zuniga;masculino;credito
2023-11-04 15:18:09.454961;230;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Willie Revilla;masculino;credito
2023-11-04 15:40:08.185911;231;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Scott Kallenberg;masculino;credito
2023-11-04 16:15:50.319315;232;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Betty Block;feminino;credito
2023-11-04 17:27:53.931016;233;São Paulo;Maria Souza;Smartphone 5G 128GB;Anthony Baptiste;masculino;credito
2023-11-05 08:53:08.753628;234;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Tiffani Zeiler;feminino;credito
2023-11-05 09:19:06.330328;235;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Christopher Peterson;masculino;credito
2023-11-05 11:47:50.452002;236;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Yolanda Escobedo;feminino;credito
2023-11-05 11:59:02.261253;237;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Ernestina Brown;feminino;credito
2023-11-05 13:44:48.864578;238;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Jacqueline Waters;feminino;dinheiro
2023-11-06 09:21:47.192814;239;Diadema;Rafael Alves;Smartphone 5G 128GB;Deborah Hooks;feminino;credito
2023-11-06 11:18:53.174055;240;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Billy Dash;masculino;credito
2023-11-06 11:42:53.955510;241;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Amber Powell;feminino;credito
2023-11-06 16:37:55.995732;242;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Armanda Sturgeon;feminino;dinheiro
2023-11-07 06:57:03.463718;243;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Jocelyn Serrano;feminino;credito
2023-11-07 08:38:10.776092;244;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Tina Blount;feminino;credito
2023-11-07 12:19:52.338971;245;São Paulo;Maria Souza;Smartphone 5G 128GB;Nellie Klos;feminino;credito
2023-11-07 12:31:57.596941;246;Osasco;Lucas Lima;Caixa de Som Bluetooth;Edward Cloutier;masculino;credito
2023-11-07 13:00:02.419534;247;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Alicia Slater;feminino;credito
2023-11-07 13:25:07.534101;248;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Carol Zwagerman;feminino;credito
2023-11-07 13:37:45.391683;249;São Paulo;Maria Souza;Smartphone 5G 128GB;Willie Kelley;masculino;credito
2023-11-07 15:16:02.375963;250;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Aaron Marguez;masculino;credito
2023-11-07 16:56:08.862845;251;Osasco;Lucas Lima;Smartphone 5G 128GB;Nellie Williams;feminino;credito
2023-11-08 08:08:54.139280;252;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;James Simon;masculino;credito
2023-11-08 10:15:21.672182;253;São Paulo;João Silva;Smartphone 5G 128GB;Franklin Sharum;masculino;credito
2023-11-08 14:15:56.930037;254;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Donna Kaufman;feminino;credito
2023-11-08 14:50:17.424646;255;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Janice Grulkey;feminino;pix
2023-11-08 15:22:18.435617;256;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Marcia Rodriquez;feminino;credito
2023-11-08 17:04:44.844053;257;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Patricia Hawkins;feminino;credito
2023-11-09 06:44:01.948989;258;Santo André;Bruno Rocha;Smartphone 5G 128GB;Rodney Hunter;masculino;debito
2023-11-09 07:20:58.617186;259;São Paulo;João Silva;Smartphone 5G 128GB;Edward Molina;masculino;credito
2023-11-09 08:13:48.700104;260;Osasco;Juliana Costa;Caixa de Som Bluetooth;Coy Locke;masculino;credito
2023-11-09 09:59:04.961823;261;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Mary Vignola;feminino;debito
2023-11-09 12:50:53.439115;262;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Joseph Becwar;masculino;credito
2023-11-09 13:39:06.334715;263;São Paulo;Maria Souza;"Smart TV 50"" 4K";Heath Salvador;masculino;credito
2023-11-09 15:02:06.934915;264;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Kristi Shell;feminino;credito
2023-11-10 06:46:19.422368;265;Diadema;Rafael Alves;"Smart TV 50"" 4K";Thomas Farris;masculino;boleto
2023-11-10 06:55:08.167346;266;São Paulo;João Silva;Caixa de Som Bluetooth;Luis Lacroix;feminino;credito
2023-11-10 07:41:50.861443;267;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Kevin Lipsey;masculino;pix
2023-11-10 09:07:00.224767;268;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Hector Hankins;masculino;credito
2023-11-10 09:45:52.905954;269;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Deborah Long;feminino;boleto
2023-11-10 11:24:53.775232;270;São Paulo;Maria Souza;Caixa de Som Bluetooth;Mildred Morales;feminino;debito
2023-11-10 12:05:58.270965;271;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Grace Acuff;feminino;credito
2023-11-10 12:13:06.914061;272;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Jean Calhoun;feminino;credito
2023-11-10 12:36:50.796337;273;Santo André;Bruno Rocha;"Smart TV 50"" 4K";James Lee;masculino;credito
2023-11-10 13:08:57.505253;274;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Esther Prewitt;feminino;dinheiro
2023-11-10 14:34:06.568365;275;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Lillian Williams;feminino;credito
2023-11-10 16:11:59.435496;276;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Mike Logan;masculino;credito
2023-11-10 17:24:51.634718;277;São Paulo;João Silva;"Smart TV 50"" 4K";Reginald Johnson;masculino;credito
2023-11-11 08:13:12.716573;278;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Sophia Campion;feminino;credito
2023-11-11 09:11:53.817743;279;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Caroline Gardner;feminino;credito
2023-11-11 09:56:10.366704;280;São Paulo;João Silva;Caixa de Som Bluetooth;Ruby Tribbett;feminino;dinheiro
2023-11-11 10:29:08.935791;281;Osasco;Lucas Lima;Caixa de Som Bluetooth;Jorge Bard;masculino;pix
2023-11-11 12:24:53.644035;282;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Stewart Johnson;masculino;dinheiro
2023-11-11 13:55:15.298415;283;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Ruth Arnold;feminino;credito
2023-11-11 14:23:59.191433;284;São Paulo;Maria Souza;Caixa de Som Bluetooth;Alvin Johnston;masculino;pix
2023-11-11 15:22:03.380441;285;São Paulo;João Silva;Smartphone 5G 128GB;Frederick Bugg;masculino;credito
2023-11-12 08:52:58.973581;286;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Andrea Streb;feminino;debito
2023-11-12 10:33:56.072406;287;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Eileen Truax;feminino;pix
2023-11-12 11:03:02.507903;288;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Cynthia Martin;feminino;credito
2023-11-12 13:14:48.659918;289;Osasco;Juliana Costa;"Smart TV 50"" 4K";Kay Dahl;feminino;debito
2023-11-12 13:51:02.502747;290;São Paulo;Maria Souza;Caixa de Som Bluetooth;Megan Rech;feminino;credito
2023-11-12 14:45:52.224138;291;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Alexander Grogan;masculino;credito
2023-11-12 16:03:58.959691;292;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Chad Vaillancourt;masculino;credito
2023-11-12 16:47:51.056078;293;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Jerome Green;masculino;boleto
2023-11-13 07:03:01.886845;294;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Veronica Lajara;feminino;credito
2023-11-13 07:09:15.573352;295;São Paulo;Maria Souza;Caixa de Som Bluetooth;Marie Bradbury;feminino;credito
2023-11-13 08:12:11.483590;296;Santo André;Bruno Rocha;Smartphone 5G 128GB;Ryan Harris;masculino;credito
2023-11-13 08:47:18.988211;297;São Paulo;João Silva;Smartphone 5G 128GB;Michelle Lewis;feminino;credito
2023-11-13 09:47:07.891824;298;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Wilma Jackson;feminino;credito
2023-11-13 10:25:03.191424;299;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Francisco Garret;masculino;pix
2023-11-13 10:38:00.935627;300;Osasco;Lucas Lima;Smartphone 5G 128GB;Maurice Mendoza;masculino;credito
2023-11-13 11:33:17.801165;301;Osasco;Lucas Lima;Smartphone 5G 128GB;Michael Gray;masculino;credito
2023-11-13 12:05:10.155328;302;Santo André;Patrícia Gomes;Smartphone 5G 128GB;William Freese;masculino;credito
2023-11-13 13:45:52.892157;303;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Peggy Williams;feminino;boleto
2023-11-13 14:35:06.740069;304;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Alfred Williams;masculino;debito
2023-11-13 14:37:09.323777;305;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Lindsay Humphries;feminino;dinheiro
2023-11-13 14:52:01.850818;306;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;John Pacheco;masculino;credito
2023-11-13 15:16:09.217748;307;São Paulo;João Silva;Caixa de Som Bluetooth;Stanley Duque;masculino;credito
2023-11-13 16:31:53.205972;308;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Courtney Dahms;feminino;credito
2023-11-13 17:07:00.874362;309;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Louis Dennis;masculino;credito
2023-11-14 08:46:21.897692;310;Diadema;Rafael Alves;Caixa de Som Bluetooth;Ralph Orange;masculino;boleto
2023-11-14 09:46:59.363084;311;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Erin Crawford;feminino;debito
2023-11-14 13:31:07.884160;312;Osasco;Juliana Costa;Caixa de Som Bluetooth;Robert Stamey;masculino;credito
2023-11-15 08:38:15.301628;313;Osasco;Lucas Lima;"Smart TV 50"" 4K";George Campbell;masculino;boleto
2023-11-15 08:49:16.143253;314;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Tu Crittle;feminino;credito
2023-11-15 09:00:49.908493;315;Osasco;Juliana Costa;Caixa de Som Bluetooth;Gerald Roye;masculino;credito
2023-11-15 09:01:01.786381;316;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Shannon Gray;masculino;dinheiro
2023-11-15 09:17:45.128624;317;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;David Young;masculino;credito
2023-11-15 09:22:48.377880;318;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Donald Dibello;masculino;credito
2023-11-15 12:16:46.609140;319;Osasco;Juliana Costa;"Smart TV 50"" 4K";Jesse Lapierre;masculino;credito
2023-11-15 12:39:56.311006;320;Osasco;Lucas Lima;Smartphone 5G 128GB;Helen Reilly;feminino;dinheiro
2023-11-15 12:52:45.441855;321;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Kenneth Reed;masculino;credito
2023-11-15 14:03:22.014172;322;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Erna Harrier;feminino;credito
2023-11-15 16:00:51.435087;323;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Esther James;feminino;credito
2023-11-15 16:12:46.747048;324;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Stacey Watson;masculino;dinheiro
2023-11-16 06:41:50.592286;325;Osasco;Juliana Costa;"Smart TV 50"" 4K";William Robinson;masculino;debito
2023-11-16 07:57:58.710348;326;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Alice Guastella;feminino;dinheiro
2023-11-16 07:59:05.560742;327;São Paulo;João Silva;Smartphone 5G 128GB;Eric Bartlett;masculino;debito
2023-11-16 07:59:44.819248;328;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Ericka Wren;feminino;credito
2023-11-16 08:03:51.017180;329;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Herbert Ray;masculino;credito
2023-11-16 08:14:44.627605;330;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Leon Goad;masculino;boleto
2023-11-16 09:54:02.955793;331;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Melodie Dreher;feminino;credito
2023-11-16 12:02:49.916527;332;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Julie Ray;feminino;credito
2023-11-16 13:51:17.597842;333;Diadema;Rafael Alves;Smartphone 5G 128GB;Randy Allen;masculino;dinheiro
2023-11-16 14:00:01.907593;334;Osasco;Juliana Costa;"Smart TV 50"" 4K";Patricia Rice;feminino;credito
2023-11-16 15:01:09.356769;335;Diadema;Rafael Alves;"Smart TV 50"" 4K";William Morgan;masculino;credito
2023-11-16 16:58:05.617838;336;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Dana Warren;masculino;dinheiro
2023-11-16 17:06:20.263105;337;São Paulo;Maria Souza;Smartphone 5G 128GB;Kim Kranz;feminino;credito
2023-11-17 06:53:18.584608;338;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Andrew Slocum;masculino;credito
2023-11-17 07:11:01.729803;339;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Charles Paden;masculino;credito
2023-11-17 07:26:16.856818;340;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Regina Vavra;feminino;boleto
2023-11-17 08:55:06.509776;341;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;John Aranjo;masculino;credito
2023-11-17 10:22:47.019712;342;Santo André;Bruno Rocha;Smartphone 5G 128GB;Berniece Gray;feminino;credito
2023-11-17 11:48:09.670496;343;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Mary Huff;feminino;credito
2023-11-17 12:22:06.581403;344;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Cassandra Sloan;feminino;credito
2023-11-17 12:43:49.777388;345;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";John Hajdas;masculino;pix
2023-11-17 15:06:48.635271;346;São Paulo;João Silva;Caixa de Som Bluetooth;Eleanor Dorsey;feminino;credito
2023-11-17 15:46:59.692561;347;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Daniel Rodrigues;masculino;credito
2023-11-17 16:00:13.518064;348;Osasco;Juliana Costa;"Smart TV 50"" 4K";Roxy Barber;feminino;credito
2023-11-18 07:19:01.948989;349;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;William Havard;masculino;credito
2023-11-18 07:46:02.138276;350;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Douglas Vasquez;masculino;credito
2023-11-18 09:53:19.896139;351;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Rachael Calvello;feminino;dinheiro
2023-11-18 10:11:03.436436;352;Diadema;Rafael Alves;Caixa de Som Bluetooth;Mary Jolly;feminino;credito
2023-11-18 13:50:04.353149;353;Santo André;Bruno Rocha;Smartphone 5G 128GB;James Busbee;masculino;credito
2023-11-18 15:09:02.002918;354;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Richard Mulhall;masculino;credito
2023-11-18 17:09:15.964792;355;Osasco;Juliana Costa;"Smart TV 50"" 4K";Kristin Kim;feminino;credito
2023-11-19 07:31:49.580405;356;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Lyle Mckinney;masculino;credito
2023-11-19 07:37:01.982307;357;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Beatrice Bell;feminino;dinheiro
2023-11-19 10:47:03.135755;358;São Paulo;João Silva;Caixa de Som Bluetooth;George Montgomery;masculino;debito
2023-11-19 11:18:58.961697;359;Diadema;Rafael Alves;Smartphone 5G 128GB;Robbie Robles;feminino;debito
2023-11-19 16:30:47.292349;360;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Richard Zabawa;masculino;credito
2023-11-19 16:41:58.408770;361;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Arnold Morris;masculino;credito
2023-11-20 07:57:13.265704;362;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Patricia Smith;feminino;debito
2023-11-20 09:05:09.207949;363;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Jose Brooks;masculino;pix
2023-11-20 11:21:50.223446;364;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Bernadette Foreman;feminino;credito
2023-11-20 14:40:21.931226;365;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Paul Whitney;masculino;credito
2023-11-20 15:36:51.821038;366;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Penelope Hopping;feminino;credito
2023-11-20 16:30:12.111320;367;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Gena Meadows;feminino;credito
2023-11-20 17:01:54.285179;368;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Justin Decoteau;masculino;credito
2023-11-20 17:28:46.974330;369;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Harvey Cook;masculino;credito
2023-11-21 08:44:44.627605;370;Osasco;Lucas Lima;Caixa de Som Bluetooth;Nathan Lane;masculino;debito
2023-11-21 08:48:18.750959;371;Osasco;Juliana Costa;Caixa de Som Bluetooth;Brooke Dean;feminino;dinheiro
2023-11-21 10:00:13.509707;372;Diadema;Rafael Alves;"Smart TV 50"" 4K";Martha Duffey;feminino;credito
2023-11-21 10:39:47.776472;373;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Jon Thornton;masculino;dinheiro
2023-11-21 11:37:55.839720;374;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Beth Exley;feminino;credito
2023-11-21 12:51:53.322747;375;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Carl Briggs;masculino;credito
2023-11-21 12:56:56.350255;376;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Patricia Swain;feminino;debito
2023-11-21 16:14:19.102289;377;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Marion Fujisawa;masculino;boleto
2023-11-22 08:03:04.742836;378;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Don Jenkin;masculino;credito
2023-11-22 08:26:13.758984;379;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Melvin White;masculino;credito
2023-11-22 10:47:09.250884;380;Osasco;Lucas Lima;Caixa de Som Bluetooth;Amanda Aleman;feminino;credito
2023-11-22 12:32:17.498678;381;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Ester Bruno;feminino;credito
2023-11-22 16:07:56.939539;382;Osasco;Lucas Lima;Smartphone 5G 128GB;Rena Rangel;feminino;credito
2023-11-23 07:12:21.914328;383;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Beverly Mathis;feminino;boleto
2023-11-23 09:16:55.429218;384;Diadema;Rafael Alves;Smartphone 5G 128GB;Marcus Cook;masculino;credito
2023-11-23 12:39:46.319781;385;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Michael Carter;masculino;credito
2023-11-23 16:17:49.695825;386;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Tiffany Anyan;feminino;debito
2023-11-23 16:28:52.900629;387;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";David Poole;masculino;credito
2023-11-23 17:28:02.969863;388;São Paulo;João Silva;Caixa de Som Bluetooth;George Asquith;masculino;credito
2023-11-24 07:52:50.526265;389;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Eric Morgan;masculino;boleto
2023-11-24 10:58:16.730947;390;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Nathan Campanelli;masculino;credito
2023-11-24 11:38:13.856249;391;Diadema;Rafael Alves;"Smart TV 50"" 4K";Natalie Shea;feminino;credito
2023-11-24 12:40:55.642468;392;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Harrison Fowles;masculino;dinheiro
2023-11-24 13:04:10.751023;393;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Shawn Walton;masculino;credito
2023-11-24 13:09:59.659275;394;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Jamison Dabrowski;masculino;debito
2023-11-24 14:48:02.851559;395;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Linda Thorell;feminino;debito
2023-11-24 15:56:46.857577;396;Diadema;Rafael Alves;"Smart TV 50"" 4K";Ellen Ouellette;feminino;credito
2023-11-24 16:14:19.940016;397;Santo André;Bruno Rocha;Notebook i5 8GB SSD 512GB;Theresa Pool;feminino;credito
2023-11-24 16:16:45.228431;398;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Gene Cooper;masculino;credito
2023-11-25 06:58:06.701575;399;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Robert Mellott;masculino;credito
2023-11-25 08:01:46.246110;400;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Fred Sherrill;masculino;dinheiro
2023-11-25 08:56:47.201254;401;Osasco;Juliana Costa;Smartphone 5G 128GB;Jason Lecy;masculino;debito
2023-11-25 09:07:52.472649;402;Osasco;Juliana Costa;"Smart TV 50"" 4K";Esperanza Brown;feminino;credito
2023-11-25 09:19:20.738900;403;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Jonathan Hurtado;masculino;boleto
2023-11-25 11:39:57.488883;404;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Glen Rosenberg;masculino;debito
2023-11-25 12:26:45.835237;405;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Delores Korfhage;feminino;credito
2023-11-25 15:07:05.420848;406;Diadema;Rafael Alves;Caixa de Som Bluetooth;Francisco Ayers;masculino;credito
2023-11-25 17:22:46.303354;407;São Paulo;Maria Souza;Caixa de Som Bluetooth;Christopher Manchester;masculino;boleto
2023-11-26 07:31:55.767352;408;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Jacqueline Northern;feminino;credito
